transaction_id,customer_id,product_id,quantity,transaction_date,payment_method,price,total_price
TRANS07305,CUST0827,PROD0300,1,2025-05-26 21:52:58.409114,Debit Card,356.44,356.44
TRANS07306,CUST0921,PROD0373,3,2024-11-03 21:52:58.409118,Bank Transfer,942.06,2826.18
TRANS07307,CUST0230,PROD0195,1,2024-09-18 21:52:58.409121,Bank Transfer,140.86,140.86
TRANS07308,CUST0967,PROD0202,3,2024-07-22 21:52:58.409124,Credit Card,389.38,1168.1399999999999
TRANS07309,CUST0274,PROD0046,2,2024-09-20 21:52:58.409127,Credit Card,685.37,1370.74
TRANS07310,CUST0245,PROD0462,2,2025-07-08 21:52:58.409131,Debit Card,411.27,822.54
TRANS07311,CUST0110,PROD0157,4,2025-02-27 21:52:58.409134,Bank Transfer,908.94,3635.76
TRANS07312,CUST0233,PROD0407,1,2025-04-08 21:52:58.409137,Credit Card,290.45,290.45
TRANS07313,CUST0277,PROD0193,4,2025-03-02 21:52:58.409140,Debit Card,816.24,3264.96
TRANS07314,CUST0476,PROD0426,4,2024-07-23 21:52:58.409143,Credit Card,880.95,3523.8
TRANS07315,CUST0416,PROD0417,3,2025-06-25 21:52:58.409147,Credit Card,887.31,2661.93
TRANS07316,CUST0677,PROD0278,2,2025-02-22 21:52:58.409150,Debit Card,416.68,833.36
TRANS07317,CUST0127,PROD0316,1,2025-02-06 21:52:58.409153,Debit Card,834.29,834.29
TRANS07318,CUST0236,PROD0478,1,2024-11-10 21:52:58.409156,Debit Card,256.05,256.05
TRANS07319,CUST0802,PROD0420,3,2025-01-23 21:52:58.409160,Bank Transfer,666.4,1999.1999999999998
TRANS07320,CUST0618,PROD0268,4,2025-04-20 21:52:58.409163,Credit Card,989.61,3958.44
TRANS07321,CUST0127,PROD0480,3,2025-06-14 21:52:58.409166,Credit Card,810.74,2432.2200000000003
TRANS07322,CUST0706,PROD0198,4,2024-10-19 21:52:58.409169,Bank Transfer,387.14,1548.56
TRANS07323,CUST0850,PROD0223,1,2024-10-07 21:52:58.409172,Debit Card,192.99,192.99
TRANS07324,CUST0393,PROD0262,3,2024-12-03 21:52:58.409176,Credit Card,178.19,534.5699999999999
TRANS07325,CUST0474,PROD0425,4,2025-03-27 21:52:58.409179,Debit Card,294.35,1177.4
TRANS07326,CUST0654,PROD0165,3,2025-04-26 21:52:58.409183,Bank Transfer,940.17,2820.5099999999998
TRANS07327,CUST0394,PROD0179,2,2024-12-16 21:52:58.409186,Debit Card,185.38,370.76
TRANS07328,CUST0110,PROD0427,3,2024-09-16 21:52:58.409189,Debit Card,58.73,176.19
TRANS07329,CUST0089,PROD0191,1,2025-07-09 21:52:58.409193,Credit Card,982.7,982.7
TRANS07330,CUST0762,PROD0396,3,2025-03-05 21:52:58.409196,Credit Card,254.39,763.17
TRANS07331,CUST0279,PROD0215,1,2025-03-21 21:52:58.409199,Bank Transfer,602.58,602.58
TRANS07332,CUST0332,PROD0283,1,2025-04-24 21:52:58.409202,Debit Card,185.31,185.31
TRANS07333,CUST0223,PROD0351,3,2024-11-01 21:52:58.409206,Credit Card,361.28,1083.84
TRANS07334,CUST0100,PROD0106,3,2024-11-16 21:52:58.409209,Debit Card,758.69,2276.07
TRANS07335,CUST0131,PROD0465,3,2024-11-22 21:52:58.409212,Debit Card,785.55,2356.6499999999996
TRANS07336,CUST0012,PROD0097,2,2025-02-17 21:52:58.409215,Credit Card,912.23,1824.46
TRANS07337,CUST0456,PROD0367,2,2025-06-26 21:52:58.409219,Debit Card,16.4,32.8
TRANS07338,CUST0440,PROD0481,4,2025-03-05 21:52:58.409222,Credit Card,876.73,3506.92
TRANS07339,CUST0097,PROD0498,3,2025-04-12 21:52:58.409225,Credit Card,145.93,437.79
TRANS07340,CUST0119,PROD0229,4,2025-07-04 21:52:58.409228,Debit Card,669.86,2679.44
TRANS07341,CUST0292,PROD0256,4,2025-07-16 21:52:58.409231,Credit Card,649.12,2596.48
TRANS07342,CUST0815,PROD0042,1,2025-02-17 21:52:58.409234,Credit Card,333.67,333.67
TRANS07343,CUST0710,PROD0241,4,2025-03-22 21:52:58.409237,Bank Transfer,840.76,3363.04
TRANS07344,CUST0000,PROD0041,3,2025-02-15 21:52:58.409241,Debit Card,814.35,2443.05
TRANS07345,CUST0571,PROD0094,2,2025-05-14 21:52:58.409244,Credit Card,704.72,1409.44
TRANS07346,CUST0249,PROD0433,4,2025-02-17 21:52:58.409247,Credit Card,860.52,3442.08
TRANS07347,CUST0651,PROD0253,4,2024-09-03 21:52:58.409250,Credit Card,53.63,214.52
TRANS07348,CUST0148,PROD0187,2,2024-07-18 21:52:58.409254,Debit Card,486.47,972.94
TRANS07349,CUST0394,PROD0384,4,2025-07-05 21:52:58.409257,Credit Card,863.05,3452.2
TRANS07350,CUST0043,PROD0306,3,2025-04-18 21:52:58.409260,Credit Card,232.41,697.23
TRANS07351,CUST0882,PROD0399,4,2025-04-25 21:52:58.409263,Credit Card,592.11,2368.44
TRANS07352,CUST0697,PROD0166,1,2024-11-09 21:52:58.409267,Credit Card,757.58,757.58
TRANS07353,CUST0619,PROD0270,4,2025-06-14 21:52:58.409270,Credit Card,949.49,3797.96
TRANS07354,CUST0043,PROD0124,1,2025-02-18 21:52:58.409273,Credit Card,123.99,123.99
TRANS07355,CUST0077,PROD0160,2,2025-03-11 21:52:58.409276,Boleto,152.03,304.06
TRANS07356,CUST0225,PROD0086,2,2025-04-08 21:52:58.409280,Boleto,898.96,1797.92
TRANS07357,CUST0161,PROD0308,4,2024-07-20 21:52:58.409283,Credit Card,415.58,1662.32
TRANS07358,CUST0792,PROD0488,4,2024-08-23 21:52:58.409286,Debit Card,945.57,3782.28
TRANS07359,CUST0252,PROD0225,2,2024-12-17 21:52:58.409290,Debit Card,608.32,1216.64
TRANS07360,CUST0131,PROD0144,1,2025-05-04 21:52:58.409293,Credit Card,171.03,171.03
TRANS07361,CUST0447,PROD0344,2,2025-04-12 21:52:58.409296,Credit Card,169.84,339.68
TRANS07362,CUST0883,PROD0247,2,2025-04-16 21:52:58.409299,Credit Card,570.36,1140.72
TRANS07363,CUST0886,PROD0361,1,2024-08-21 21:52:58.409303,Debit Card,141.85,141.85
TRANS07364,CUST0473,PROD0005,2,2024-08-23 21:52:58.409306,Debit Card,143.23,286.46
TRANS07365,CUST0655,PROD0030,4,2025-01-23 21:52:58.409309,Boleto,247.9,991.6
TRANS07366,CUST0777,PROD0196,4,2024-12-04 21:52:58.409313,Debit Card,445.46,1781.84
TRANS07367,CUST0108,PROD0231,2,2024-09-05 21:52:58.409316,Bank Transfer,447.42,894.84
TRANS07368,CUST0705,PROD0295,4,2025-01-23 21:52:58.409319,Bank Transfer,551.46,2205.84
TRANS07369,CUST0034,PROD0413,3,2025-05-22 21:52:58.409322,Bank Transfer,800.67,2402.0099999999998
TRANS07370,CUST0466,PROD0324,2,2024-10-21 21:52:58.409326,Credit Card,408.71,817.42
TRANS07371,CUST0901,PROD0459,3,2025-06-12 21:52:58.409329,Credit Card,648.77,1946.31
TRANS07372,CUST0274,PROD0134,2,2025-03-20 21:52:58.409332,Debit Card,652.28,1304.56
TRANS07373,CUST0186,PROD0492,2,2025-05-22 21:52:58.409335,Debit Card,649.27,1298.54
TRANS07374,CUST0948,PROD0012,3,2024-09-11 21:52:58.409338,Credit Card,731.65,2194.95
TRANS07375,CUST0242,PROD0496,2,2024-07-25 21:52:58.409342,Bank Transfer,804.37,1608.74
TRANS07376,CUST0263,PROD0003,4,2024-09-04 21:52:58.409345,Boleto,561.01,2244.04
TRANS07377,CUST0973,PROD0177,3,2025-04-03 21:52:58.409349,Debit Card,876.38,2629.14
TRANS07378,CUST0521,PROD0233,2,2025-01-22 21:52:58.409352,Credit Card,192.61,385.22
TRANS07379,CUST0962,PROD0258,4,2025-04-02 21:52:58.409355,Bank Transfer,946.51,3786.04
TRANS07380,CUST0677,PROD0139,3,2025-04-28 21:52:58.409358,Credit Card,585.92,1757.7599999999998
TRANS07381,CUST0540,PROD0064,3,2025-02-04 21:52:58.409361,Credit Card,851.46,2554.38
TRANS07382,CUST0782,PROD0282,4,2024-10-23 21:52:58.409365,Bank Transfer,342.02,1368.08
TRANS07383,CUST0086,PROD0362,2,2025-05-27 21:52:58.409368,Debit Card,268.72,537.44
TRANS07384,CUST0534,PROD0305,2,2024-10-11 21:52:58.409371,Credit Card,832.32,1664.64
TRANS07385,CUST0209,PROD0204,3,2024-09-17 21:52:58.409374,Bank Transfer,448.15,1344.4499999999998
TRANS07386,CUST0045,PROD0016,1,2025-05-03 21:52:58.409378,Credit Card,715.02,715.02
TRANS07387,CUST0466,PROD0199,2,2024-08-02 21:52:58.409381,Debit Card,64.02,128.04
TRANS07388,CUST0539,PROD0031,2,2025-03-12 21:52:58.409384,Debit Card,104.02,208.04
TRANS07389,CUST0025,PROD0211,4,2024-11-13 21:52:58.409387,Credit Card,559.14,2236.56
TRANS07390,CUST0265,PROD0434,1,2024-09-08 21:52:58.409391,Credit Card,505.06,505.06
TRANS07391,CUST0174,PROD0272,1,2024-11-25 21:52:58.409394,Boleto,388.32,388.32
TRANS07392,CUST0515,PROD0289,3,2025-02-12 21:52:58.409397,Credit Card,399.22,1197.66
TRANS07393,CUST0310,PROD0290,4,2025-05-05 21:52:58.409400,Credit Card,244.55,978.2
TRANS07394,CUST0321,PROD0482,4,2025-03-02 21:52:58.409404,Credit Card,309.44,1237.76
TRANS07395,CUST0578,PROD0485,2,2024-10-16 21:52:58.409407,Credit Card,767.0,1534.0
TRANS07396,CUST0134,PROD0233,3,2025-06-03 21:52:58.409410,Bank Transfer,192.61,577.83
TRANS07397,CUST0054,PROD0407,2,2024-11-12 21:52:58.409413,Credit Card,290.45,580.9
TRANS07398,CUST0975,PROD0181,1,2025-02-18 21:52:58.409416,Debit Card,49.88,49.88
TRANS07399,CUST0542,PROD0145,4,2025-05-22 21:52:58.409420,Credit Card,737.02,2948.08
TRANS07400,CUST0585,PROD0049,3,2025-01-22 21:52:58.409423,Bank Transfer,636.07,1908.21
TRANS07401,CUST0530,PROD0429,2,2024-07-26 21:52:58.409426,Debit Card,898.41,1796.82
TRANS07402,CUST0155,PROD0431,2,2024-11-02 21:52:58.409429,Credit Card,228.44,456.88
TRANS07403,CUST0848,PROD0102,1,2024-09-19 21:52:58.409433,Boleto,705.09,705.09
TRANS07404,CUST0667,PROD0032,4,2025-05-15 21:52:58.409436,Credit Card,321.77,1287.08
TRANS07405,CUST0146,PROD0496,1,2024-09-06 21:52:58.409439,Debit Card,804.37,804.37
TRANS07406,CUST0484,PROD0470,2,2025-05-15 21:52:58.409442,Boleto,847.66,1695.32
TRANS07407,CUST0598,PROD0088,4,2024-09-26 21:52:58.409446,Debit Card,587.3,2349.2
TRANS07408,CUST0019,PROD0484,4,2025-06-18 21:52:58.409449,Debit Card,858.66,3434.64
TRANS07409,CUST0268,PROD0410,1,2025-06-07 21:52:58.409452,Credit Card,23.72,23.72
TRANS07410,CUST0332,PROD0384,4,2025-02-20 21:52:58.409455,Credit Card,863.05,3452.2
TRANS07411,CUST0554,PROD0340,1,2025-04-20 21:52:58.409458,Credit Card,424.21,424.21
TRANS07412,CUST0906,PROD0314,4,2025-05-22 21:52:58.409462,Boleto,425.81,1703.24
TRANS07413,CUST0943,PROD0240,4,2024-09-20 21:52:58.409465,Boleto,388.96,1555.84
TRANS07414,CUST0910,PROD0265,3,2025-01-05 21:52:58.409468,Credit Card,523.38,1570.1399999999999
TRANS07415,CUST0400,PROD0222,4,2025-04-08 21:52:58.409471,Credit Card,575.89,2303.56
TRANS07416,CUST0949,PROD0235,2,2024-12-14 21:52:58.409474,Credit Card,392.84,785.68
TRANS07417,CUST0305,PROD0152,3,2025-02-26 21:52:58.409478,Credit Card,352.03,1056.09
TRANS07418,CUST0027,PROD0467,1,2025-05-29 21:52:58.409481,Credit Card,376.53,376.53
TRANS07419,CUST0466,PROD0056,2,2025-03-24 21:52:58.409484,Debit Card,504.96,1009.92
TRANS07420,CUST0259,PROD0321,1,2024-11-30 21:52:58.409487,Bank Transfer,148.59,148.59
TRANS07421,CUST0533,PROD0374,1,2024-11-07 21:52:58.409490,Debit Card,182.67,182.67
TRANS07422,CUST0981,PROD0111,2,2025-05-03 21:52:58.409494,Debit Card,129.24,258.48
TRANS07423,CUST0886,PROD0014,1,2025-01-07 21:52:58.409497,Debit Card,127.04,127.04
TRANS07424,CUST0100,PROD0411,3,2024-12-30 21:52:58.409500,Debit Card,652.89,1958.67
TRANS07425,CUST0550,PROD0268,2,2025-02-04 21:52:58.409504,Credit Card,989.61,1979.22
TRANS07426,CUST0801,PROD0113,1,2025-02-28 21:52:58.409507,Credit Card,969.63,969.63
TRANS07427,CUST0352,PROD0251,1,2025-05-29 21:52:58.409510,Credit Card,58.21,58.21
TRANS07428,CUST0299,PROD0499,4,2024-07-19 21:52:58.409513,Debit Card,952.86,3811.44
TRANS07429,CUST0681,PROD0373,4,2025-03-24 21:52:58.409517,Boleto,942.06,3768.24
TRANS07430,CUST0295,PROD0141,1,2025-01-30 21:52:58.409520,Debit Card,344.7,344.7
TRANS07431,CUST0352,PROD0113,2,2024-10-13 21:52:58.409523,Boleto,969.63,1939.26
TRANS07432,CUST0907,PROD0449,3,2025-05-31 21:52:58.409527,Credit Card,965.98,2897.94
TRANS07433,CUST0129,PROD0289,1,2024-10-31 21:52:58.409530,Debit Card,399.22,399.22
TRANS07434,CUST0155,PROD0482,1,2024-12-13 21:52:58.409533,Bank Transfer,309.44,309.44
TRANS07435,CUST0073,PROD0356,1,2024-11-29 21:52:58.409536,Debit Card,571.72,571.72
TRANS07436,CUST0341,PROD0024,4,2025-03-12 21:52:58.409540,Boleto,519.32,2077.28
TRANS07437,CUST0464,PROD0367,2,2024-08-28 21:52:58.409543,Debit Card,16.4,32.8
TRANS07438,CUST0089,PROD0309,1,2024-09-02 21:52:58.409546,Credit Card,978.44,978.44
TRANS07439,CUST0578,PROD0254,4,2024-12-04 21:52:58.409549,Credit Card,193.42,773.68
TRANS07440,CUST0454,PROD0462,1,2025-02-17 21:52:58.409553,Debit Card,411.27,411.27
TRANS07441,CUST0747,PROD0267,1,2024-10-03 21:52:58.409556,Boleto,364.56,364.56
TRANS07442,CUST0711,PROD0125,2,2025-06-01 21:52:58.409560,Credit Card,884.44,1768.88
TRANS07443,CUST0979,PROD0392,4,2024-09-19 21:52:58.409563,Debit Card,576.4,2305.6
TRANS07444,CUST0331,PROD0249,3,2025-07-03 21:52:58.409566,Debit Card,562.29,1686.87
TRANS07445,CUST0738,PROD0286,2,2025-03-18 21:52:58.409569,Credit Card,603.37,1206.74
TRANS07446,CUST0976,PROD0333,3,2025-01-07 21:52:58.409572,Credit Card,880.81,2642.43
TRANS07447,CUST0347,PROD0476,4,2024-08-18 21:52:58.409576,Credit Card,491.31,1965.24
TRANS07448,CUST0232,PROD0052,4,2024-08-07 21:52:58.409579,Credit Card,696.49,2785.96
TRANS07449,CUST0777,PROD0367,3,2025-02-01 21:52:58.409582,Credit Card,16.4,49.199999999999996
TRANS07450,CUST0597,PROD0042,4,2025-03-22 21:52:58.409585,Credit Card,333.67,1334.68
TRANS07451,CUST0101,PROD0165,2,2025-03-15 21:52:58.409589,Credit Card,940.17,1880.34
TRANS07452,CUST0952,PROD0041,1,2025-05-24 21:52:58.409592,Debit Card,814.35,814.35
TRANS07453,CUST0480,PROD0379,3,2024-09-16 21:52:58.409595,Debit Card,413.29,1239.8700000000001
TRANS07454,CUST0213,PROD0455,1,2024-07-25 21:52:58.409598,Debit Card,214.75,214.75
TRANS07455,CUST0107,PROD0175,3,2024-10-19 21:52:58.409602,Debit Card,941.47,2824.41
TRANS07456,CUST0164,PROD0066,1,2024-12-30 21:52:58.409605,Boleto,134.29,134.29
TRANS07457,CUST0972,PROD0065,1,2024-12-13 21:52:58.409612,Bank Transfer,204.28,204.28
TRANS07458,CUST0602,PROD0399,2,2025-03-26 21:52:58.409616,Boleto,592.11,1184.22
TRANS07459,CUST0703,PROD0082,1,2025-07-01 21:52:58.409619,Credit Card,692.42,692.42
TRANS07460,CUST0334,PROD0349,3,2024-12-13 21:52:58.409622,Bank Transfer,744.85,2234.55
TRANS07461,CUST0085,PROD0104,1,2025-03-04 21:52:58.409631,Debit Card,678.91,678.91
TRANS07462,CUST0733,PROD0399,4,2025-06-04 21:52:58.409635,Credit Card,592.11,2368.44
TRANS07463,CUST0874,PROD0286,1,2024-11-07 21:52:58.409638,Credit Card,603.37,603.37
TRANS07464,CUST0423,PROD0373,1,2024-10-06 21:52:58.409641,Debit Card,942.06,942.06
TRANS07465,CUST0612,PROD0185,4,2024-08-29 21:52:58.409645,Credit Card,936.58,3746.32
TRANS07466,CUST0737,PROD0283,4,2025-04-10 21:52:58.409648,Credit Card,185.31,741.24
TRANS07467,CUST0363,PROD0003,3,2025-05-18 21:52:58.409651,Debit Card,561.01,1683.03
TRANS07468,CUST0059,PROD0137,4,2024-11-29 21:52:58.409654,Debit Card,482.64,1930.56
TRANS07469,CUST0481,PROD0178,4,2025-03-08 21:52:58.409658,Boleto,971.23,3884.92
TRANS07470,CUST0249,PROD0236,3,2025-02-08 21:52:58.409661,Debit Card,60.64,181.92000000000002
TRANS07471,CUST0559,PROD0017,3,2024-09-08 21:52:58.409664,Debit Card,363.03,1089.09
TRANS07472,CUST0116,PROD0302,1,2025-04-24 21:52:58.409667,Credit Card,992.59,992.59
TRANS07473,CUST0738,PROD0415,2,2024-12-21 21:52:58.409670,Debit Card,29.94,59.88
TRANS07474,CUST0873,PROD0413,3,2025-01-24 21:52:58.409674,Credit Card,800.67,2402.0099999999998
TRANS07475,CUST0914,PROD0419,4,2024-10-02 21:52:58.409677,Bank Transfer,568.94,2275.76
TRANS07476,CUST0967,PROD0008,1,2025-04-27 21:52:58.409680,Credit Card,919.21,919.21
TRANS07477,CUST0998,PROD0419,4,2025-06-29 21:52:58.409683,Credit Card,568.94,2275.76
TRANS07478,CUST0544,PROD0028,3,2025-01-02 21:52:58.409686,Credit Card,611.06,1833.1799999999998
TRANS07479,CUST0043,PROD0143,2,2024-09-29 21:52:58.409690,Bank Transfer,397.83,795.66
TRANS07480,CUST0508,PROD0347,1,2024-07-22 21:52:58.409693,Boleto,574.58,574.58
TRANS07481,CUST0987,PROD0148,3,2024-07-26 21:52:58.409696,Credit Card,556.84,1670.52
TRANS07482,CUST0164,PROD0063,3,2024-10-11 21:52:58.409699,Credit Card,620.93,1862.79
TRANS07483,CUST0367,PROD0366,4,2024-11-05 21:52:58.409703,Debit Card,295.3,1181.2
TRANS07484,CUST0856,PROD0449,2,2025-02-25 21:52:58.409706,Bank Transfer,965.98,1931.96
TRANS07485,CUST0291,PROD0379,3,2025-02-02 21:52:58.409709,Credit Card,413.29,1239.8700000000001
TRANS07486,CUST0848,PROD0186,4,2025-07-12 21:52:58.409713,Credit Card,675.53,2702.12
TRANS07487,CUST0855,PROD0365,1,2024-11-08 21:52:58.409716,Credit Card,518.57,518.57
TRANS07488,CUST0916,PROD0226,4,2025-02-17 21:52:58.409719,Debit Card,766.06,3064.24
TRANS07489,CUST0897,PROD0117,1,2025-06-19 21:52:58.409722,Credit Card,510.87,510.87
TRANS07490,CUST0798,PROD0411,4,2024-11-22 21:52:58.409725,Credit Card,652.89,2611.56
TRANS07491,CUST0875,PROD0438,2,2025-03-07 21:52:58.409728,Credit Card,762.41,1524.82
TRANS07492,CUST0736,PROD0355,4,2024-09-14 21:52:58.409732,Debit Card,698.0,2792.0
TRANS07493,CUST0285,PROD0253,2,2024-07-24 21:52:58.409735,Boleto,53.63,107.26
TRANS07494,CUST0203,PROD0030,2,2024-10-05 21:52:58.409738,Boleto,247.9,495.8
TRANS07495,CUST0683,PROD0160,1,2024-09-27 21:52:58.409741,Debit Card,152.03,152.03
TRANS07496,CUST0523,PROD0214,4,2025-02-04 21:52:58.409745,Bank Transfer,786.56,3146.24
TRANS07497,CUST0818,PROD0443,4,2024-12-02 21:52:58.409748,Credit Card,649.15,2596.6
TRANS07498,CUST0120,PROD0168,4,2025-03-09 21:52:58.409751,Debit Card,830.15,3320.6
TRANS07499,CUST0944,PROD0080,2,2025-05-20 21:52:58.409754,Credit Card,51.16,102.32
TRANS07500,CUST0755,PROD0045,3,2025-02-21 21:52:58.409757,Debit Card,675.78,2027.34
TRANS07501,CUST0663,PROD0048,4,2024-07-20 21:52:58.409761,Boleto,141.88,567.52
TRANS07502,CUST0663,PROD0448,4,2024-09-08 21:52:58.409764,Bank Transfer,694.74,2778.96
TRANS07503,CUST0187,PROD0297,3,2025-03-17 21:52:58.409767,Debit Card,923.21,2769.63
TRANS07504,CUST0906,PROD0406,1,2025-01-06 21:52:58.409770,Debit Card,221.85,221.85
TRANS07505,CUST0012,PROD0367,4,2024-11-14 21:52:58.409774,Boleto,16.4,65.6
TRANS07506,CUST0602,PROD0282,3,2025-04-05 21:52:58.409777,Credit Card,342.02,1026.06
TRANS07507,CUST0199,PROD0472,4,2024-11-09 21:52:58.409780,Debit Card,956.73,3826.92
TRANS07508,CUST0585,PROD0415,2,2025-06-25 21:52:58.409784,Credit Card,29.94,59.88
TRANS07509,CUST0767,PROD0466,3,2025-05-18 21:52:58.409787,Bank Transfer,910.16,2730.48
TRANS07510,CUST0455,PROD0087,2,2024-11-21 21:52:58.409790,Credit Card,811.83,1623.66
TRANS07511,CUST0447,PROD0120,3,2024-08-11 21:52:58.409793,Credit Card,997.77,2993.31
TRANS07512,CUST0787,PROD0002,1,2024-08-15 21:52:58.409797,Debit Card,668.41,668.41
TRANS07513,CUST0839,PROD0315,2,2025-03-05 21:52:58.409800,Credit Card,582.58,1165.16
TRANS07514,CUST0840,PROD0459,4,2024-08-14 21:52:58.409803,Credit Card,648.77,2595.08
TRANS07515,CUST0070,PROD0226,3,2024-10-28 21:52:58.409807,Debit Card,766.06,2298.18
TRANS07516,CUST0589,PROD0078,4,2024-08-09 21:52:58.409810,Bank Transfer,641.4,2565.6
TRANS07517,CUST0795,PROD0144,1,2024-08-13 21:52:58.409813,Credit Card,171.03,171.03
TRANS07518,CUST0129,PROD0241,3,2025-06-05 21:52:58.409816,Bank Transfer,840.76,2522.2799999999997
TRANS07519,CUST0888,PROD0031,1,2025-05-04 21:52:58.409820,Bank Transfer,104.02,104.02
TRANS07520,CUST0042,PROD0262,3,2024-09-23 21:52:58.409823,Debit Card,178.19,534.5699999999999
TRANS07521,CUST0519,PROD0210,2,2024-09-01 21:52:58.409826,Debit Card,801.79,1603.58
TRANS07522,CUST0012,PROD0070,4,2025-06-25 21:52:58.409829,Credit Card,589.71,2358.84
TRANS07523,CUST0724,PROD0383,2,2024-12-09 21:52:58.409833,Credit Card,32.34,64.68
TRANS07524,CUST0622,PROD0196,2,2025-04-29 21:52:58.409836,Credit Card,445.46,890.92
TRANS07525,CUST0987,PROD0057,2,2024-11-24 21:52:58.409839,Credit Card,732.95,1465.9
TRANS07526,CUST0802,PROD0423,2,2025-02-10 21:52:58.409842,Credit Card,996.98,1993.96
TRANS07527,CUST0534,PROD0468,3,2024-08-24 21:52:58.409845,Credit Card,753.77,2261.31
TRANS07528,CUST0301,PROD0111,4,2025-03-25 21:52:58.409849,Debit Card,129.24,516.96
TRANS07529,CUST0765,PROD0047,3,2024-09-30 21:52:58.409852,Debit Card,322.09,966.27
TRANS07530,CUST0526,PROD0434,3,2025-04-12 21:52:58.409855,Boleto,505.06,1515.18
TRANS07531,CUST0641,PROD0184,3,2025-03-09 21:52:58.409858,Credit Card,584.84,1754.52
TRANS07532,CUST0572,PROD0366,2,2025-03-30 21:52:58.409861,Credit Card,295.3,590.6
TRANS07533,CUST0114,PROD0326,1,2025-05-03 21:52:58.409865,Debit Card,996.56,996.56
TRANS07534,CUST0459,PROD0164,2,2024-10-15 21:52:58.409868,Credit Card,89.81,179.62
TRANS07535,CUST0831,PROD0214,3,2025-06-27 21:52:58.409871,Debit Card,786.56,2359.68
TRANS07536,CUST0504,PROD0330,2,2025-02-06 21:52:58.409874,Debit Card,141.68,283.36
TRANS07537,CUST0307,PROD0329,4,2024-12-20 21:52:58.409877,Credit Card,402.04,1608.16
TRANS07538,CUST0931,PROD0120,4,2025-04-14 21:52:58.409881,Credit Card,997.77,3991.08
TRANS07539,CUST0962,PROD0212,2,2025-04-26 21:52:58.409884,Credit Card,827.67,1655.34
TRANS07540,CUST0324,PROD0310,2,2024-07-30 21:52:58.409887,Credit Card,189.08,378.16
TRANS07541,CUST0578,PROD0040,1,2025-04-04 21:52:58.409890,Credit Card,586.89,586.89
TRANS07542,CUST0760,PROD0352,2,2024-11-22 21:52:58.409893,Credit Card,782.41,1564.82
TRANS07543,CUST0174,PROD0403,2,2024-10-30 21:52:58.409897,Debit Card,96.91,193.82
TRANS07544,CUST0850,PROD0288,1,2025-02-07 21:52:58.409900,Credit Card,322.21,322.21
TRANS07545,CUST0513,PROD0167,2,2024-08-03 21:52:58.409903,Debit Card,590.76,1181.52
TRANS07546,CUST0171,PROD0482,2,2025-05-17 21:52:58.409907,Credit Card,309.44,618.88
TRANS07547,CUST0996,PROD0033,2,2025-06-09 21:52:58.409910,Credit Card,105.68,211.36
TRANS07548,CUST0959,PROD0317,2,2025-03-21 21:52:58.409913,Credit Card,806.12,1612.24
TRANS07549,CUST0501,PROD0483,2,2024-09-08 21:52:58.409916,Credit Card,860.11,1720.22
TRANS07550,CUST0976,PROD0474,3,2025-01-30 21:52:58.409919,Credit Card,345.85,1037.5500000000002
TRANS07551,CUST0333,PROD0274,2,2024-08-14 21:52:58.409922,Credit Card,85.99,171.98
TRANS07552,CUST0283,PROD0426,1,2024-07-20 21:52:58.409926,Credit Card,880.95,880.95
TRANS07553,CUST0474,PROD0196,2,2025-05-09 21:52:58.409929,Credit Card,445.46,890.92
TRANS07554,CUST0053,PROD0190,3,2025-04-25 21:52:58.409932,Bank Transfer,31.85,95.55000000000001
TRANS07555,CUST0457,PROD0220,1,2024-11-24 21:52:58.409935,Bank Transfer,228.28,228.28
TRANS07556,CUST0578,PROD0009,1,2025-06-05 21:52:58.409939,Credit Card,653.29,653.29
TRANS07557,CUST0419,PROD0119,2,2025-04-09 21:52:58.409942,Credit Card,661.52,1323.04
TRANS07558,CUST0613,PROD0122,4,2025-03-09 21:52:58.409945,Debit Card,361.18,1444.72
TRANS07559,CUST0631,PROD0246,3,2025-06-19 21:52:58.409948,Bank Transfer,578.13,1734.3899999999999
TRANS07560,CUST0702,PROD0359,4,2024-11-26 21:52:58.409951,Boleto,614.01,2456.04
TRANS07561,CUST0408,PROD0396,2,2024-11-30 21:52:58.409954,Credit Card,254.39,508.78
TRANS07562,CUST0981,PROD0220,3,2025-03-22 21:52:58.409958,Credit Card,228.28,684.84
TRANS07563,CUST0303,PROD0260,4,2024-08-25 21:52:58.409961,Debit Card,303.65,1214.6
TRANS07564,CUST0934,PROD0057,3,2025-04-01 21:52:58.409964,Bank Transfer,732.95,2198.8500000000004
TRANS07565,CUST0558,PROD0314,2,2024-08-26 21:52:58.409967,Credit Card,425.81,851.62
TRANS07566,CUST0221,PROD0459,3,2024-09-25 21:52:58.409971,Debit Card,648.77,1946.31
TRANS07567,CUST0532,PROD0127,2,2025-02-07 21:52:58.409974,Credit Card,393.4,786.8
TRANS07568,CUST0157,PROD0186,4,2025-07-13 21:52:58.409977,Credit Card,675.53,2702.12
TRANS07569,CUST0347,PROD0204,3,2025-02-18 21:52:58.409980,Credit Card,448.15,1344.4499999999998
TRANS07570,CUST0158,PROD0085,1,2024-11-25 21:52:58.409984,Credit Card,617.5,617.5
TRANS07571,CUST0888,PROD0103,2,2024-11-05 21:52:58.409987,Debit Card,338.04,676.08
TRANS07572,CUST0883,PROD0142,3,2024-11-11 21:52:58.409990,Debit Card,135.56,406.68
